occupationUri,skillUri,relationType,skillType
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/020918ef-4b55-47c1-8430-ab7b8f6a7377,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/0868eef3-2213-4572-9343-74931345a7d3,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/2a3a96a3-709e-4d60-81f6-d247d6933f13,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/3a5231a0-8c30-48ee-b671-08e2debd4441,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/3e23db60-0c3d-498a-a6ac-ffbed0ecb033,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/418a56a2-7cfc-4b6d-8cf5-5c2add99a849,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/484df271-bb52-49f1-8f50-f19624bf4df2,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/4b51e76e-9e8a-455f-a289-5b48246345c4,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/5063a99f-975b-4a7c-85e3-69ecb375b4d3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/69cfc5ed-6569-4aca-a4cc-fd782ba51d9c,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/6f1edc19-191f-4ba5-a048-ee69aff05bab,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/90be83d9-56f1-46a4-a6bc-96c51f6c9025,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/9707091a-323b-4240-877a-5999a19286f0,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/a4e31589-3632-4926-91d0-15b889c90b9b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/b1604a2d-c26a-427d-bda9-b8073a319fe9,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/bb2b4485-2bad-402f-8517-44bf7d9afff4,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/c2cbbccf-4ffd-4626-86e7-505b39c872a0,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/c9e96450-421d-48af-9ee6-d9c50e29afc2,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/ca73ac82-867a-4afa-9732-834aebe896ff,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/ce8ae6ca-61d8-4174-b457-641de96cbff4,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/cf3e976d-2c3e-495c-a874-f9e8a66d3b48,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/d78dedfc-21d2-45fd-ba05-e56b7a8865e6,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/db36f7f1-5900-45bd-9ffb-f2b19c4362ac,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/e5b5053e-0ef6-4c4e-a3f2-42f955f4322c,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/f0ff6f10-cbb4-44c0-acd5-ed17046b1396,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/f9a6f35b-01a7-40c9-8b61-b6ee46f97272,essential,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9,optional,knowledge
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/fbbcb9ab-4b95-4e57-a756-30d08b7da7a5,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-2ccfd8da5865c68a67a7177ed6976939,http://data.europa.eu/esco/skill/fc2f1d4f-a46f-471e-a618-cbd4d0496a53,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d,essential,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,essential,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,essential,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/438ff259-d086-4004-acda-1ec3e1631bc6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/5b9cde20-f1b9-4adc-bfb3-dbf70b14138d,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/6014921e-1d25-4039-adc2-04852d61880e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/6417a4cc-6f61-4459-a114-761a7fa0279d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/6b6a9252-2ed7-4862-a02f-1578f4a532ea,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/71746a0b-e58d-4dc4-ad03-bd84082eae21,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,essential,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,essential,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/af7ae54f-4649-4c16-87c7-59ba41d4d57f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/ba1b0441-a6b8-4e57-8ccc-871012f63e42,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/c7451027-8249-405a-bb1b-342ff0f3fb3b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,essential,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,optional,knowledge
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/f5308e60-d763-4ead-be95-88c96fb3e02b,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-340f324755dbe1655ca18f1b0afb13f1,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/02058de6-4b98-449f-8a45-8588b0eb2446,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/020918ef-4b55-47c1-8430-ab7b8f6a7377,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/054f26ab-cfdc-4077-883c-1c4c9e9b310a,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,essential,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-59f56cd1af81e9b2233da75efa98a0bc,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,optional,knowledge
