source_id,target_id,type
SC6261,SC6261_L1,CO_CLO
SC6261,SC6261_L2,CO_CLO
SC6261,SC6261_L1,CO_CLO
SC6261,SC6261_L2,CO_CLO
SC6262,SC6262_L1,CO_CLO
SC6262,SC6262_L2,CO_CLO
SC6262,SC6262_L3,CO_CLO
SC6262,SC6262_L1,CO_CLO
SC6262,SC6262_L2,CO_CLO
SC6262,SC6262_L3,CO_CLO
SC6263,SC6263_L1,CO_CLO
SC6263,SC6263_L2,CO_CLO
SC6263,SC6263_L1,CO_CLO
SC6263,SC6263_L2,CO_CLO
SC6265,SC6265_L1,CO_CLO
SC6265,SC6265_L2,CO_CLO
SC6265,SC6265_L1,CO_CLO
SC6265,SC6265_L2,CO_CLO
SC6266,SC6266_L1,CO_CLO
SC6266,SC6266_L2,CO_CLO
SC6266,SC6266_L3,CO_CLO
SC6266,SC6266_L1,CO_CLO
SC6266,SC6266_L2,CO_CLO
SC6266,SC6266_L3,CO_CLO
SC6267,SC6267_L1,CO_CLO
SC6267,SC6267_L2,CO_CLO
SC6267,SC6267_L3,CO_CLO
SC6267,SC6267_L1,CO_CLO
SC6267,SC6267_L2,CO_CLO
SC6267,SC6267_L3,CO_CLO
SC6268,SC6268_L1,CO_CLO
SC6268,SC6268_L2,CO_CLO
SC6268,SC6268_L3,CO_CLO
SC6268,SC6268_L1,CO_CLO
SC6268,SC6268_L2,CO_CLO
SC6268,SC6268_L3,CO_CLO
